Gazoz,81,154,3,18,26,66,67,78,79,80,126,127,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kahve,82,155,14,16,17,22,27,66,68,75,77,99,126,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portakal suyu,83,156,3,19,20,21,62,66,68,77,78,80,111,126,127,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limonata,84,157,3,14,19,62,66,67,68,78,80,111,126,127,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soda,85,158,15,18,26,62,66,78,79,80,107,111,126,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kola,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çilekli süt,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çikolatalı süt,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vişne suyu,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havuç suyu,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elma,91,164,1,3,22,23,24,30,70,76,84,88,98,99,111,121,132,344,0,0,0,0,0,0,0,0,0,0,0,0,0
Muz,92,165,1,3,19,28,67,68,70,76,84,88,99,111,132,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portakal,93,166,1,3,13,20,21,23,68,70,76,84,88,98,99,111,132,24,344,0,0,0,0,0,0,0,0,0,0,0,0
Armut,94,167,1,3,24,26,67,70,76,84,98,99,111,132,28,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiraz,95,168,1,3,22,23,24,25,59,70,81,98,99,111,132,82,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Üzüm,96,169,1,3,23,24,25,26,59,67,82,98,99,111,132,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limon,97,170,1,13,19,20,23,24,70,76,88,98,99,132,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karpuz,98,171,1,3,13,22,23,24,26,67,68,76,82,99,111,118,132,51,344,0,0,0,0,0,0,0,0,0,0,0,0
Şeftali,99,172,1,3,13,21,23,24,28,67,68,70,76,82,84,98,99,111,132,344,0,0,0,0,0,0,0,0,0,0,0
Kivi,100,173,1,13,20,23,24,26,50,132,76,84,88,99,111,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kavun,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çilek,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kayısı,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nar,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domates,106,179,1,5,22,23,24,68,69,71,74,76,82,83,84,98,99,111,133,28,344,0,0,0,0,0,0,0,0,0,0
Havuç,107,180,1,5,11,21,30,39,69,71,74,76,88,111,121,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biber,108,181,1,5,11,26,27,39,68,69,71,74,76,82,111,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mısır,109,182,1,3,5,6,19,25,82,83,99,111,116,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marul,110,183,1,26,83,98,111,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patates,111,184,1,3,5,11,13,19,23,30,50,69,71,76,83,84,99,111,133,344,0,0,0,0,0,0,0,0,0,0,0
Soğan,112,185,1,4,5,11,13,23,24,27,30,50,69,71,74,76,83,84,111,133,0,0,0,0,0,0,0,0,0,0,0
Salatalık,113,186,1,13,24,26,30,68,76,82,83,84,99,111,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brokoli,114,187,1,5,26,71,83,88,111,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mantar,115,188,1,4,5,13,28,50,69,71,74,76,83,111,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarımsak,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bezelye,117,190,1,5,23,25,26,59,82,83,111,133,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patlıcan,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ispanak,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turp,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Top,121,194,2,23,51,55,56,86,102,113,115,118,119,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bebek,122,195,2,28,31,48,102,108,109,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Araba,123,196,2,26,30,32,34,48,85,102,113,125,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitap,124,197,2,30,33,40,41,51,102,107,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayıcık,125,198,2,28,50,51,102,109,117,124,125,128,130,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutu,126,199,2,30,32,33,51,102,113,114,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamur,127,200,2,23,29,41,102,114,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yapboz,128,201,2,59,102,118,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davul,129,202,2,22,23,102,115,125,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tren,130,203,2,26,34,37,57,85,102,113,118,125,131,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uçurtma,131,204,2,22,33,35,36,56,86,95,101,102,108,118,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kova,132,205,2,19,30,32,81,86,102,113,114,125,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kürek,133,206,2,21,30,32,81,86,102,113,114,125,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaydırak,134,207,26,30,32,37,43,51,63,86,102,113,125,129,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salıncak,135,208,22,30,32,43,51,63,86,102,118,125,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çorap,136,209,28,31,37,40,42,45,87,88,108,109,112,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Şapka,137,210,23,33,42,88,108,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantolon,138,211,33,37,40,42,88,89,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tişört,139,212,19,28,39,42,82,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elbise,140,213,21,28,39,42,82,88,108,109,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Şort,141,214,26,38,39,42,82,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayakkabı,142,215,31,42,82,87,102,109,112,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazak,143,216,28,33,40,42,108,112,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bot,144,217,22,42,87,88,102,108,109,112,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlet,145,218,28,39,42,44,82,88,112,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mont,146,219,28,40,42,88,89,108,112,117,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pijama,147,220,28,31,42,45,82,88,103,108,109,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Külot,148,221,4,28,42,82,88,112,39,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bere,149,222,28,33,40,42,88,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceket,150,223,33,42,88,89,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabun,151,224,2,19,59,99,114,17,329,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Musluk,152,225,2,30,41,44,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lavabo,153,226,2,4,30,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Küvet,154,227,2,4,30,32,43,51,90,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havlu,155,228,2,28,33,40,330,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayna,156,229,2,23,30,44,62,63,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lif,157,230,2,23,28,29,114,329,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalet kâğıdı,158,231,2,4,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarak,159,232,2,29,30,113,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bornoz,160,233,2,19,28,40,42,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Şampuan,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klozet/Lazımlık,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tırnak Makası,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diş fırçası,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diş macunu,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kedi,166,239,28,44,48,54,59,86,91,97,102,109,115,117,124,128,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Köpek,167,240,28,48,50,54,59,86,91,97,102,109,115,117,124,128,130,92,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuş,168,241,28,33,35,36,48,53,56,59,86,93,95,101,102,108,109,115,124,130,334,0,0,0,0,0,0,0,0,0,0
Ördek,169,242,19,28,35,46,47,48,53,54,59,109,115,124,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
İnek,170,243,4,45,51,54,102,109,115,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balık,73,146,29,34,46,47,48,53,58,59,96,108,109,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Civciv,172,245,19,28,48,54,55,59,102,108,109,115,117,124,130,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eşek,173,246,43,44,49,51,54,92,94,97,102,109,115,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuzu,174,247,4,28,48,54,102,109,115,117,124,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maymun,175,248,48,49,50,54,57,93,102,109,115,117,128,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fil,176,249,44,51,52,54,92,102,109,115,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arı,177,250,19,34,35,36,48,53,56,59,93,95,109,115,130,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aslan,178,251,21,28,34,50,51,52,54,91,102,109,115,117,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavuk,66,139,50,54,102,109,115,124,130,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
At,180,253,43,50,51,54,91,94,97,102,109,115,130,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Araba,123,196,22,30,32,34,43,51,63,85,97,102,115,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamyon,182,260,22,30,34,43,51,63,66,85,94,97,102,115,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uçak,183,261,4,30,34,35,36,43,51,56,63,66,94,95,101,102,115,131,336,0,0,0,0,0,0,0,0,0,0,0,0
Gemi,184,262,4,30,33,43,46,47,51,58,63,66,94,96,118,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tren,130,203,22,26,30,33,34,37,43,51,63,66,85,94,102,115,118,131,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisiklet,186,264,26,30,32,43,63,85,86,97,102,131,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helikopter,187,265,30,35,36,43,51,56,63,95,101,102,115,118,131,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taksi,188,266,19,30,32,34,43,63,85,97,102,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otobüs,189,267,21,30,34,37,43,51,63,66,85,97,102,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motorsiklet,190,268,30,32,34,43,57,63,85,97,102,115,131,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vapur,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kayık,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paten,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaykay,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traktör,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ağaç,196,278,26,37,43,51,86,98,99,100,102,120,129,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çim,197,279,26,28,38,43,86,100,102,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Çiçek,198,280,28,29,59,81,86,98,99,100,102,108,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tohum,199,281,38,50,59,98,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Güneş,200,282,16,19,23,51,56,101,110,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yaprak,201,283,26,28,39,59,70,86,108,111,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ay,202,284,4,56,101,110,122,123,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulut,203,285,4,28,33,56,101,124,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yıldız,204,286,19,56,101,110,122,123,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taş,205,287,30,44,58,59,86,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
